group,subset,method_key,method,tree_idx,normalized_rf,bsd
Amphibians,3,at_root,Root Attach,30,0.7758620689655172,0.3741257151730996
Amphibians,3,nearest_leaf_parent,Nearest Parent,1,0.7586206896551724,0.37689839133063024
Amphibians,3,nearest_leaf_parent,Nearest Parent,2,0.7586206896551724,0.36411355576255483
Amphibians,3,nearest_leaf_parent,Nearest Parent,3,0.8448275862068966,0.37596250832163414
Amphibians,3,nearest_leaf_parent,Nearest Parent,4,0.8275862068965517,0.47467456894416504
Amphibians,3,nearest_leaf_parent,Nearest Parent,5,0.7931034482758621,0.4253742182230268
Amphibians,3,nearest_leaf_parent,Nearest Parent,6,0.7068965517241379,0.3048997729617625
Amphibians,3,nearest_leaf_parent,Nearest Parent,7,0.8275862068965517,0.4934017090088357
Amphibians,3,nearest_leaf_parent,Nearest Parent,8,0.8448275862068966,0.4632755338197806
Amphibians,3,nearest_leaf_parent,Nearest Parent,9,0.9137931034482759,0.4685915646898931
Amphibians,3,nearest_leaf_parent,Nearest Parent,10,0.7758620689655172,0.3564656668925585
Amphibians,3,nearest_leaf_parent,Nearest Parent,11,0.7413793103448276,0.3313166857007799
Amphibians,3,nearest_leaf_parent,Nearest Parent,12,0.896551724137931,0.43358525745124127
Amphibians,3,nearest_leaf_parent,Nearest Parent,13,0.7413793103448276,0.4115964592618218
Amphibians,3,nearest_leaf_parent,Nearest Parent,14,0.8275862068965517,0.3969541537232313
Amphibians,3,nearest_leaf_parent,Nearest Parent,15,0.7758620689655172,0.4202071186253664
Amphibians,3,nearest_leaf_parent,Nearest Parent,16,0.8103448275862069,0.4784812324584411
Amphibians,3,nearest_leaf_parent,Nearest Parent,17,0.8103448275862069,0.4498995525889504
Amphibians,3,nearest_leaf_parent,Nearest Parent,18,0.6896551724137931,0.40884223465678154
Amphibians,3,nearest_leaf_parent,Nearest Parent,19,0.8103448275862069,0.48356273326187726
Amphibians,3,nearest_leaf_parent,Nearest Parent,20,0.7931034482758621,0.3560985698291221
Amphibians,3,nearest_leaf_parent,Nearest Parent,21,0.8448275862068966,0.44798761219184874
Amphibians,3,nearest_leaf_parent,Nearest Parent,22,0.8103448275862069,0.4144344074611789
Amphibians,3,nearest_leaf_parent,Nearest Parent,23,0.8620689655172413,0.4305269033412775
Amphibians,3,nearest_leaf_parent,Nearest Parent,24,0.7413793103448276,0.40260717389235834
Amphibians,3,nearest_leaf_parent,Nearest Parent,25,0.9137931034482759,0.44069348171627193
Amphibians,3,nearest_leaf_parent,Nearest Parent,26,0.8448275862068966,0.4522498265987279
Amphibians,3,nearest_leaf_parent,Nearest Parent,27,0.8793103448275862,0.3979335831876525
Amphibians,3,nearest_leaf_parent,Nearest Parent,28,0.8620689655172413,0.4301516689323265
Amphibians,3,nearest_leaf_parent,Nearest Parent,29,0.8448275862068966,0.4131773948511173
Amphibians,3,nearest_leaf_parent,Nearest Parent,30,0.7758620689655172,0.424901725956032
Amphibians,3,no_mcs,No MCS,1,0.7413793103448276,0.304577588999175
Amphibians,3,no_mcs,No MCS,2,0.7413793103448276,0.33698742163183404
Amphibians,3,no_mcs,No MCS,3,0.8448275862068966,0.3204762115714673
Amphibians,3,no_mcs,No MCS,4,0.8275862068965517,0.38641764339818585
Amphibians,3,no_mcs,No MCS,5,0.7931034482758621,0.3320437027260539
Amphibians,3,no_mcs,No MCS,6,0.7241379310344828,0.25568951676480156
Amphibians,3,no_mcs,No MCS,7,0.8103448275862069,0.3950270592806058
Amphibians,3,no_mcs,No MCS,8,0.8275862068965517,0.35251453277638123
Amphibians,3,no_mcs,No MCS,9,0.9137931034482759,0.40186511121458635
Amphibians,3,no_mcs,No MCS,10,0.7758620689655172,0.3000198045224698
Amphibians,3,no_mcs,No MCS,11,0.7413793103448276,0.3003159516528391
Amphibians,3,no_mcs,No MCS,12,0.9137931034482759,0.4315160704387825
Amphibians,3,no_mcs,No MCS,13,0.7241379310344828,0.2943648157859838
Amphibians,3,no_mcs,No MCS,14,0.8448275862068966,0.3421677739144426
Amphibians,3,no_mcs,No MCS,15,0.7586206896551724,0.33588175076148397
Amphibians,3,no_mcs,No MCS,16,0.8103448275862069,0.36217927232866587
Amphibians,3,no_mcs,No MCS,17,0.7931034482758621,0.36508301428180784
Amphibians,3,no_mcs,No MCS,18,0.6724137931034483,0.24904778316951645
Amphibians,3,no_mcs,No MCS,19,0.7931034482758621,0.36952492761835465
Amphibians,3,no_mcs,No MCS,20,0.7931034482758621,0.32315031088713947
Amphibians,3,no_mcs,No MCS,21,0.8275862068965517,0.2940324347206099
Amphibians,3,no_mcs,No MCS,22,0.7931034482758621,0.29349407601488464
Amphibians,3,no_mcs,No MCS,23,0.8793103448275862,0.40184252475829774
Amphibians,3,no_mcs,No MCS,24,0.8103448275862069,0.40677768028263134
Amphibians,3,no_mcs,No MCS,25,0.896551724137931,0.29420368440760164
Amphibians,3,no_mcs,No MCS,26,0.8275862068965517,0.3795861273598688
Amphibians,3,no_mcs,No MCS,27,0.9310344827586207,0.36561754753641795
Amphibians,3,no_mcs,No MCS,28,0.8448275862068966,0.3491366664119632
Amphibians,3,no_mcs,No MCS,29,0.8448275862068966,0.35433921566593035
Amphibians,3,no_mcs,No MCS,30,0.7758620689655172,0.37256048546479825
Amphibians,3,supertree,Supertree-based,1,0.7413793103448276,0.2956511986163273
Amphibians,3,supertree,Supertree-based,2,0.7413793103448276,0.2559354647927166
Amphibians,3,supertree,Supertree-based,3,0.8275862068965517,0.2767633949272013
Amphibians,3,supertree,Supertree-based,4,0.6896551724137931,0.2778657855310088
Amphibians,3,supertree,Supertree-based,5,0.7758620689655172,0.2563723520613131
Amphibians,3,supertree,Supertree-based,6,0.6724137931034483,0.21444310492970978
Amphibians,3,supertree,Supertree-based,7,0.7068965517241379,0.2398463157080345
Amphibians,3,supertree,Supertree-based,8,0.7931034482758621,0.27172612827443493
Amphibians,3,supertree,Supertree-based,9,0.7758620689655172,0.2610185576419242
Amphibians,3,supertree,Supertree-based,10,0.7413793103448276,0.25701880475677713
Amphibians,3,supertree,Supertree-based,11,0.7413793103448276,0.28825595404670673
Amphibians,3,supertree,Supertree-based,12,0.8275862068965517,0.350480237165397
Amphibians,3,supertree,Supertree-based,13,0.6206896551724138,0.15650282110557903
Amphibians,3,supertree,Supertree-based,14,0.8103448275862069,0.24700072769016526
Amphibians,3,supertree,Supertree-based,15,0.7586206896551724,0.23214672939773845
Amphibians,3,supertree,Supertree-based,16,0.7068965517241379,0.2276842296238328
Amphibians,3,supertree,Supertree-based,17,0.7586206896551724,0.24793857141221065
Amphibians,3,supertree,Supertree-based,18,0.6724137931034483,0.2222042369533147
Amphibians,3,supertree,Supertree-based,19,0.7413793103448276,0.27646592305023265
Amphibians,3,supertree,Supertree-based,20,0.7758620689655172,0.2910794816486943
Amphibians,3,supertree,Supertree-based,21,0.7068965517241379,0.19316673871511778
Amphibians,3,supertree,Supertree-based,22,0.7931034482758621,0.2678419809552475
Amphibians,3,supertree,Supertree-based,23,0.7931034482758621,0.3256212882747829
Amphibians,3,supertree,Supertree-based,24,0.7413793103448276,0.27642855388115245
Amphibians,3,supertree,Supertree-based,25,0.896551724137931,0.2602023969046774
Amphibians,3,supertree,Supertree-based,26,0.7758620689655172,0.26743661066469193
Amphibians,3,supertree,Supertree-based,27,0.8793103448275862,0.3170487014937882
Amphibians,3,supertree,Supertree-based,28,0.8103448275862069,0.24993119305901557
Amphibians,3,supertree,Supertree-based,29,0.7241379310344828,0.2524512509237268
Amphibians,3,supertree,Supertree-based,30,0.6896551724137931,0.24356438055624627
Amphibians,4,original,Proposed,1,0.07936507936507936,0.25435056032697556
Amphibians,4,original,Proposed,2,0.20634920634920634,0.3326864281720759
Amphibians,4,original,Proposed,3,0.12698412698412698,0.19660983181552372
Amphibians,4,original,Proposed,4,0.25396825396825395,0.29802640184130086
Amphibians,4,original,Proposed,5,0.07936507936507936,0.26619817676226387
Amphibians,4,original,Proposed,6,0.12698412698412698,0.3673735712394838
Amphibians,4,original,Proposed,7,0.09523809523809523,0.26569333841076037
Amphibians,4,original,Proposed,8,0.20634920634920634,0.39080575215653707
Amphibians,4,original,Proposed,9,0.12698412698412698,0.2736870489509726
Amphibians,4,original,Proposed,10,0.25396825396825395,0.35139534769183506
Amphibians,4,original,Proposed,11,0.19047619047619047,0.3874076114181389
Amphibians,4,original,Proposed,12,0.3492063492063492,0.3312499268629008
Amphibians,4,original,Proposed,13,0.23809523809523808,0.24054385906394082
Amphibians,4,original,Proposed,14,0.09523809523809523,0.35095439860023037
Amphibians,4,original,Proposed,15,0.2857142857142857,0.21411449965369606
Amphibians,4,original,Proposed,16,0.19047619047619047,0.29897047363666424
Amphibians,4,original,Proposed,17,0.12698412698412698,0.21410600615059716
Amphibians,4,original,Proposed,18,0.20634920634920634,0.2515127240154059
Amphibians,4,original,Proposed,19,0.14285714285714285,0.3005213668528864
Amphibians,4,original,Proposed,20,0.14285714285714285,0.20215068070503656
Amphibians,4,original,Proposed,21,0.23809523809523808,0.23986320662372376
Amphibians,4,original,Proposed,22,0.1746031746031746,0.16884941292379135
Amphibians,4,original,Proposed,23,0.15873015873015872,0.27500704368273554
Amphibians,4,original,Proposed,24,0.1111111111111111,0.2272933240677564
Amphibians,4,original,Proposed,25,0.1111111111111111,0.17431122654769463
Amphibians,4,original,Proposed,26,0.19047619047619047,0.2761689161311042
Amphibians,4,original,Proposed,27,0.14285714285714285,0.21159482449699737
Amphibians,4,original,Proposed,28,0.1746031746031746,0.24506714208885533
Amphibians,4,original,Proposed,29,0.12698412698412698,0.2262382734547929
Amphibians,4,original,Proposed,30,0.23809523809523808,0.31888759465647387
Amphibians,4,at_root,Root Attach,1,0.6825396825396826,0.32134115127758256
Amphibians,4,at_root,Root Attach,2,0.8095238095238095,0.3705882910727079
Amphibians,4,at_root,Root Attach,3,0.746031746031746,0.29004876564070836
Amphibians,4,at_root,Root Attach,4,0.6666666666666666,0.3977579808688578
Amphibians,4,at_root,Root Attach,5,0.6666666666666666,0.2684023826460146
Amphibians,4,at_root,Root Attach,6,0.7777777777777778,0.3815911280588741
Amphibians,4,at_root,Root Attach,7,0.6190476190476191,0.2599627914420144
Amphibians,4,at_root,Root Attach,8,0.9047619047619048,0.4853137539086055
Amphibians,4,at_root,Root Attach,9,0.7936507936507936,0.3737581985273877
Amphibians,4,at_root,Root Attach,10,0.8253968253968254,0.3795935983289064
Amphibians,4,at_root,Root Attach,11,0.8412698412698413,0.43123443935376293
Amphibians,4,at_root,Root Attach,12,0.9206349206349206,0.4375325426194858
Amphibians,4,at_root,Root Attach,13,0.8888888888888888,0.3939901283877132
Amphibians,4,at_root,Root Attach,14,0.9047619047619048,0.44602009705494045
Amphibians,4,at_root,Root Attach,15,0.9365079365079365,0.37615504797931737
Amphibians,4,at_root,Root Attach,16,0.9206349206349206,0.43226938199492065
Amphibians,4,at_root,Root Attach,17,0.9047619047619048,0.3957208286590147
Amphibians,4,at_root,Root Attach,18,0.9047619047619048,0.3823629368561405
Amphibians,4,at_root,Root Attach,19,0.9047619047619048,0.4350475538100292
Amphibians,4,at_root,Root Attach,20,0.8412698412698413,0.33215043613173967
Amphibians,4,at_root,Root Attach,21,0.873015873015873,0.39327327490213726
Amphibians,4,at_root,Root Attach,22,0.7619047619047619,0.33199459718303986
Amphibians,4,at_root,Root Attach,23,0.8412698412698413,0.39655067307572944
Amphibians,4,at_root,Root Attach,24,0.8253968253968254,0.2962967681860038
Amphibians,4,at_root,Root Attach,25,0.7936507936507936,0.2831932271929518
Amphibians,4,at_root,Root Attach,26,0.873015873015873,0.40220046884687594
Amphibians,4,at_root,Root Attach,27,0.8095238095238095,0.3173437670698608
Amphibians,4,at_root,Root Attach,28,0.873015873015873,0.34331212805384104
Amphibians,4,at_root,Root Attach,29,0.6984126984126984,0.26504458248490526
Amphibians,4,at_root,Root Attach,30,0.873015873015873,0.4539029376320065
Amphibians,4,nearest_leaf_parent,Nearest Parent,1,0.6825396825396826,0.3639119779508487
Amphibians,4,nearest_leaf_parent,Nearest Parent,2,0.8571428571428571,0.4463754581689942
Amphibians,4,nearest_leaf_parent,Nearest Parent,3,0.7777777777777778,0.43872115002988804
Amphibians,4,nearest_leaf_parent,Nearest Parent,4,0.746031746031746,0.45329552529848477
Amphibians,4,nearest_leaf_parent,Nearest Parent,5,0.7301587301587301,0.25955129772244445
Amphibians,4,nearest_leaf_parent,Nearest Parent,6,0.8095238095238095,0.3499078462918255
Amphibians,4,nearest_leaf_parent,Nearest Parent,7,0.6349206349206349,0.2214188638468538
Amphibians,4,nearest_leaf_parent,Nearest Parent,8,0.8888888888888888,0.5331445953174845
Amphibians,4,nearest_leaf_parent,Nearest Parent,9,0.8095238095238095,0.3982399220553525
Amphibians,4,nearest_leaf_parent,Nearest Parent,10,0.8412698412698413,0.365335275549505
Amphibians,4,nearest_leaf_parent,Nearest Parent,11,0.8412698412698413,0.44195995607305893
Amphibians,4,nearest_leaf_parent,Nearest Parent,12,0.9206349206349206,0.4920457676743024
Amphibians,4,nearest_leaf_parent,Nearest Parent,13,0.8888888888888888,0.41146144523487765
Amphibians,4,nearest_leaf_parent,Nearest Parent,14,0.9047619047619048,0.466859647934703
Amphibians,4,nearest_leaf_parent,Nearest Parent,15,0.9365079365079365,0.3857297281795717
Amphibians,4,nearest_leaf_parent,Nearest Parent,16,0.9206349206349206,0.438190015928955
Amphibians,4,nearest_leaf_parent,Nearest Parent,17,0.9047619047619048,0.43409663602845167
Amphibians,4,nearest_leaf_parent,Nearest Parent,18,0.9047619047619048,0.4019363163875874
Amphibians,4,nearest_leaf_parent,Nearest Parent,19,0.9206349206349206,0.49417791397426186
Amphibians,4,nearest_leaf_parent,Nearest Parent,20,0.8412698412698413,0.32931677176256274
Amphibians,4,nearest_leaf_parent,Nearest Parent,21,0.8888888888888888,0.4035259552836185
Amphibians,4,nearest_leaf_parent,Nearest Parent,22,0.8253968253968254,0.35385123314310074
Amphibians,4,nearest_leaf_parent,Nearest Parent,23,0.8412698412698413,0.4284147137690288
Amphibians,4,nearest_leaf_parent,Nearest Parent,24,0.8571428571428571,0.4421695707421904
Amphibians,4,nearest_leaf_parent,Nearest Parent,25,0.7777777777777778,0.24809495723558292
Amphibians,4,nearest_leaf_parent,Nearest Parent,26,0.873015873015873,0.41056857585177187
Amphibians,4,nearest_leaf_parent,Nearest Parent,27,0.8412698412698413,0.3395300430611419
Amphibians,4,nearest_leaf_parent,Nearest Parent,28,0.873015873015873,0.35130738898976593
Amphibians,4,nearest_leaf_parent,Nearest Parent,29,0.6984126984126984,0.24197042535047691
Amphibians,4,nearest_leaf_parent,Nearest Parent,30,0.873015873015873,0.45321045839645796
Amphibians,4,no_mcs,No MCS,1,0.6666666666666666,0.3195347589062077
Amphibians,4,no_mcs,No MCS,2,0.8095238095238095,0.3727238390883141
Amphibians,4,no_mcs,No MCS,3,0.746031746031746,0.29359499291480484
Amphibians,4,no_mcs,No MCS,4,0.6666666666666666,0.38824745676437333
Amphibians,4,no_mcs,No MCS,5,0.6666666666666666,0.27206197437337076
Amphibians,4,no_mcs,No MCS,6,0.7777777777777778,0.3877699714511459
Amphibians,4,no_mcs,No MCS,7,0.6031746031746031,0.2642925806121302
Amphibians,4,no_mcs,No MCS,8,0.9047619047619048,0.4858504453100758
Amphibians,4,no_mcs,No MCS,9,0.7936507936507936,0.37737328321989827
Amphibians,4,no_mcs,No MCS,10,0.8253968253968254,0.3839303475177411
Amphibians,4,no_mcs,No MCS,11,0.8412698412698413,0.4354475612868334
Amphibians,4,no_mcs,No MCS,12,0.9206349206349206,0.4352043889102569
Amphibians,4,no_mcs,No MCS,13,0.8888888888888888,0.39413603477868003
Amphibians,4,no_mcs,No MCS,14,0.9047619047619048,0.4506018466294833
Amphibians,4,no_mcs,No MCS,15,0.9365079365079365,0.37755458532645464
Amphibians,4,no_mcs,No MCS,16,0.9206349206349206,0.4351427301969448
Amphibians,4,no_mcs,No MCS,17,0.9047619047619048,0.39660184256968267
Amphibians,4,no_mcs,No MCS,18,0.9047619047619048,0.3871683725668437
Amphibians,4,no_mcs,No MCS,19,0.9047619047619048,0.437903545953862
Amphibians,4,no_mcs,No MCS,20,0.8412698412698413,0.3345810850093705
Amphibians,4,no_mcs,No MCS,21,0.873015873015873,0.3926411574787409
Amphibians,4,no_mcs,No MCS,22,0.7619047619047619,0.33215268343412013
Amphibians,4,no_mcs,No MCS,23,0.8412698412698413,0.39730744282830216
Amphibians,4,no_mcs,No MCS,24,0.8253968253968254,0.29783909405617026
Amphibians,4,no_mcs,No MCS,25,0.7777777777777778,0.28366755698539403
Amphibians,4,no_mcs,No MCS,26,0.873015873015873,0.40125405506846606
Amphibians,4,no_mcs,No MCS,27,0.8095238095238095,0.3182277070139087
Amphibians,4,no_mcs,No MCS,28,0.873015873015873,0.3456505508515012
Amphibians,4,no_mcs,No MCS,29,0.6825396825396826,0.2673324249099529
Amphibians,4,no_mcs,No MCS,30,0.873015873015873,0.4567216531271276
Amphibians,4,supertree,Supertree-based,1,0.6825396825396826,0.33330407300426135
Amphibians,4,supertree,Supertree-based,2,0.7777777777777778,0.33853418411765235
Amphibians,4,supertree,Supertree-based,3,0.7142857142857143,0.29958363058966364
Amphibians,4,supertree,Supertree-based,4,0.5873015873015873,0.26459223005396443
Amphibians,4,supertree,Supertree-based,5,0.6666666666666666,0.273231458455663
Amphibians,4,supertree,Supertree-based,6,0.7301587301587301,0.33959233608731315
Amphibians,4,supertree,Supertree-based,7,0.6190476190476191,0.27190527329002157
Amphibians,4,supertree,Supertree-based,8,0.7936507936507936,0.34103912679359644
Amphibians,4,supertree,Supertree-based,9,0.746031746031746,0.3258980088299166
Amphibians,4,supertree,Supertree-based,10,0.7619047619047619,0.3232460388824893
Amphibians,4,supertree,Supertree-based,11,0.7777777777777778,0.3706288457920349
Amphibians,4,supertree,Supertree-based,12,0.8412698412698413,0.31673109511976033
Amphibians,4,supertree,Supertree-based,13,0.8095238095238095,0.33707087993595636
Amphibians,4,supertree,Supertree-based,14,0.8095238095238095,0.2974467465071235
Amphibians,4,supertree,Supertree-based,15,0.8571428571428571,0.325289651136036
